39168,d,cobbeat,
39445,d,cobbeat,
39670,d,cobbeat,
39953,d,cobbeat,
40244,d,cobbeat,
40441,d,cobbeat,
40815,f,cobbeat,
41118,f,cobbeat,
41445,g,cobbeat,
41700,g,cobbeat,
41964,g,cobbeat,
42229,g,cobbeat,
42491,g,cobbeat,
42773,g,cobbeat,
43049,f,cobbeat,
43341,f,cobbeat,
43605,f,cobbeat,
43921,f,cobbeat,
44246,f,cobbeat,
44469,f,cobbeat,
44785,d,cobbeat,
45090,d,cobbeat,
45351,d,cobbeat,
45637,d,cobbeat,
45921,d,cobbeat,
46186,d,cobbeat,
46489,d,cobbeat,
46763,d,cobbeat,
47027,d,cobbeat,
47350,d,cobbeat,
47588,d,cobbeat,
47814,f,cobbeat,
48158,g,cobbeat,
48424,g,cobbeat,
48686,g,cobbeat,
48950,g,cobbeat,
49237,g,cobbeat,
49511,g,cobbeat,
49764,f,cobbeat,
50061,f,cobbeat,
50333,f,cobbeat,
50660,f,cobbeat,
50930,f,cobbeat,
51226,f,cobbeat,
51482,d,cobbeat,
51777,d,cobbeat,
52039,d,cobbeat,
52346,d,cobbeat,
52616,d,cobbeat,
52892,d,cobbeat,
53185,d,cobbeat,
53443,d,cobbeat,
53711,d,cobbeat,
53976,f,cobbeat,
54253,f,cobbeat,
54533,f,cobbeat,
54760,end,cobbeat off,
58434,g,cobbeat,
58696,g,cobbeat,
59013,g,cobbeat,
59336,g,cobbeat,
59689,g,cobbeat,
59934,f,cobbeat,
60223,f,cobbeat,
60507,f,cobbeat,
60800,f,cobbeat,
61096,f,cobbeat,
61337,f,cobbeat,
61600,d,cobbeat,
61896,d,cobbeat,
62191,d,cobbeat,
62443,d,cobbeat,
62717,d,cobbeat,
62994,d,cobbeat,
63270,d,cobbeat,
63553,d,cobbeat,
63858,d,cobbeat,
64089,d,cobbeat,
64363,f,cobbeat,
64639,f,cobbeat,
64905,f,cobbeat,
65200,end,cobbeat off,
68286,scaledown,scaledown reset,scaledown
69137,k,scaledown,
69941,j,scaledown,
70789,h,scaledown,
71650,j,scaledown prev,
72505,h,scaledown,
73400,g,scaledown,
74247,scaledownlast,scaledown,
74547,scaledownend,scaledown off,
196226,f,cobbeat reset,cobbeat
196426,d,cobbeat,
196560,f,cobbeat,
196651,s,cobbeat on,
196900,end,cobbeat off,
88539,a,cobbeat reset,cobbeat
89405,s,cobbeat,
89679,d,cobbeat,
89925,f,cobbeat,
90201,a,cobbeat,
90928,s,cobbeat,
91222,d,cobbeat,
91509,f,cobbeat,
91844,a,cobbeat,
92625,s,cobbeat,
92962,d,cobbeat,
93205,f,cobbeat,
93548,a,cobbeat,
94279,s,cobbeat,
94616,d,cobbeat,
94903,f,cobbeat,
95228,a,cobbeat,
96054,s,cobbeat,
96909,d,cobbeat,
97851,f,cobbeat,
98670,a,cobbeat on,
100900,*end,cobbeat off,
114357,,scalerlvl 1,
116559,,scalerlvl up,
118750,,scalerlvl up,
121048,,scalerlvl up,
123219,,scalerlvl up,
124565,,scalerlvl up,
124923,,scalerlvl up,
125450,,scalerlvl up,
128100,,scalerlvl off,
132133,a,scalerlvl 1,
132704,s,scalerlvl up,
133281,d,scalerlvl up,
133835,s,scalerlvl down,
134413,d,scalerlvl up,
135017,f,scalerlvl up,
135643,d,scalerlvl down,
136127,f,scalerlvl up,
136675,g,scalerlvl up,
137229,f,scalerlvl down,
137788,g,scalerlvl up,
138392,h,scalerlvl up,
139031,g,scalerlvl down,
140180,g,scalerlvl same,
140627,j,scalerlvl up,
141238,k,scalerlvl up,
141816,l,scalerlvl up,
142646,k,scalerlvl same,
143375,l,scalerlvl same,
143966,k,scalerlvl same,
144574,h,scalerlvl same,
145095,j,scalerlvl same,
145697,k,scalerlvl same,
148996,j,scalerlvl same,
150309,h,scalerlvl down,
151595,g,scalerlvl down,
151916,f,scalerlvl down,
152132,d,scalerlvl down,
152424,s,scalerlvl down,
172537,fastrun up,scaleuplvl 1,
173408,s,scaleuplvl up,
173727,d,scaleuplvl up,
173990,f,scaleuplvl up,
174100,*end,scaleuplvl off,
174281,a,scaleuplvl 1,
175110,s,scaleuplvl up,
175388,d,scaleuplvl up,
175680,f,scaleuplvl up,
175850,*end,scaleuplvl off,
175948,a,scaleuplvl 1,
176760,s,scaleuplvl up,
177078,d,scaleuplvl up,
177360,f,scaleuplvl up,
177580,*end,scaleuplvl off,
177672,a,scaleuplvl 1,
178479,s,scaleuplvl up,
178764,d,scaleuplvl up,
179119,f,scaleuplvl up,
179320,*end,scaleuplvl off,
179412,h,scaleuplvl 4,
180177,g,scaleuplvl down,
180954,f,scaleuplvl down,
181805,d,scaleuplvl down,
182696,a,scaleuplvl down,
